User_id,Username,Gender,Repo_id,commit_date,Project_size,Project_Tenure
7023217,thevietto,male,26954565,10/6/2015,Small,One Year
548654,raponiwalter,male,26966875,10/5/2015,Small,One Year
7630521,Akcakaya,male,26977964,10/5/2015,Small,One Year
9702113,annnikon,female,26986499,10/5/2015,Small,One Year
4738827,philfoo,male,26987675,10/11/2015,Small,One Year
8701917,anniehoogendoorn,female,26988604,10/9/2015,Middle,One Year
8705476,austinblanchard,male,26988604,10/9/2015,Middle,One Year
9701623,jeffwyeh,male,26996566,10/5/2015,Small,One Year
9705631,piwi93,male,27018706,10/5/2015,Small,One Year
3451433,davemcorwin,male,27028968,10/29/2015,Small,One Year
9654900,ninhja,female,27048450,10/27/2015,Small,One Year
6845225,imranhakeem,male,27056477,10/6/2015,Small,One Year
7484112,ArpitaSTugave,female,27067483,10/6/2015,Small,One Year
7450932,mottet,male,27068034,10/20/2015,Small,One Year
6969765,YvesHorsmans,male,27068472,5/12/2016,Small,One Year
9715026,PierreSp,male,27071477,10/6/2015,Small,One Year
7379588,Lawrence23,male,27074467,10/8/2015,Small,One Year
30575571,stumash,male,27078778,8/28/2016,Small,One Year
9717472,shanemcnulty,male,27084993,10/6/2015,Small,One Year
6744433,rzese,male,27089300,11/17/2016,Small,One Year
6856708,nevrome,male,27093109,10/6/2015,Small,One Year
9720240,Amirelahi,male,27096582,10/6/2015,Small,One Year
9721051,Bilal-design,male,27099725,10/6/2015,Small,One Year
10236999,judahwalker,male,27102516,10/25/2015,Small,One Year
7360212,ljknight,female,27118875,10/6/2015,Small,One Year
10691710,mglymour1,female,27123595,11/29/2015,Small,One Year
6570968,dieris,male,27124065,10/6/2015,Small,One Year
10182560,launchcg-ztonia,male,27125955,10/28/2015,Small,One Year
10094868,alexzucca90,male,27127164,3/6/2016,Small,One Year
7395977,HughWXY,male,27128681,10/15/2015,Small,One Year
7059102,scottmoses,male,27128748,10/6/2015,Small,One Year
7023217,thevietto,male,27131180,10/6/2015,Small,One Year
7782051,biancalpadilla,female,27131840,10/6/2015,Small,One Year
7114904,seanmichaletz,male,27136536,4/7/2016,Small,One Year
9730487,montoyah,male,27137259,10/6/2015,Small,One Year
6801031,lucasmagnum-luizalabs,male,27139050,10/6/2015,Small,One Year
10094727,keynou,male,27144644,10/16/2015,Small,One Year
10249058,magonzalezc,female,27146927,10/26/2015,Small,One Year
7904819,marlomajor,female,27148274,10/19/2015,Small,One Year
13360265,mattsrobot,male,27161016,5/19/2016,Small,One Year
8421009,joha17,male,27167004,10/6/2015,Small,One Year
9899900,Mist3,male,27167816,10/12/2015,Small,One Year
6932432,travishaby,male,27171854,10/8/2015,Small,One Year
9327989,amacduff,male,27179056,10/7/2015,Small,One Year
7357774,bkitchens,male,27180923,10/7/2015,Small,One Year
7479391,basquith16,male,27181498,10/27/2015,Small,One Year
640469,ekulos,male,27219465,12/3/2016,Small,One Year
640469,ekulos,male,27247912,12/3/2016,Small,One Year
640469,ekulos,male,27248006,12/3/2016,Small,One Year
7302808,BuonOmo,male,27249919,3/30/2016,Small,One Year
7427360,mkrajcov,male,27250445,10/7/2015,Small,One Year
7506256,jkotan,male,27255756,10/7/2015,Small,One Year
7506256,jkotan,male,27255948,10/7/2015,Small,One Year
7506256,jkotan,male,27256020,10/7/2015,Small,One Year
7506256,jkotan,male,27256057,10/7/2015,Small,One Year
7506256,jkotan,male,27256115,10/7/2015,Small,One Year
7506256,jkotan,male,27256174,10/7/2015,Small,One Year
7506256,jkotan,male,27256237,10/7/2015,Small,One Year
7506256,jkotan,male,27256323,10/7/2015,Small,One Year
7506256,jkotan,male,27256665,10/7/2015,Small,One Year
7506256,jkotan,male,27256755,10/7/2015,Small,One Year
640469,ekulos,male,27258080,12/3/2016,Small,One Year
640469,ekulos,male,27259039,12/3/2016,Small,One Year
8009268,varcharlez,male,27267865,1/22/2016,Small,One Year
6918771,vukkad-1,male,27273676,2/11/2016,Small,One Year
11136445,michaelkleber,male,27280489,11/22/2016,Small,One Year
9305991,victor-oli,male,27282568,10/7/2015,Small,One Year
7869690,BOOOMIndustries,male,27282777,10/7/2015,Small,One Year
9761729,AnnetteBowmanNexient,female,27287472,10/7/2015,Small,One Year
8432805,jharmer-rms,male,27287782,10/7/2015,Small,One Year
7679561,tiagormk,female,27288186,11/24/2015,Small,One Year
11259618,mlb7687,male,27288856,2/10/2016,Small,One Year
7028045,dc03693,male,27291376,10/7/2015,Small,One Year
10036827,DanHodges,male,27295604,10/14/2015,Small,One Year
6850768,sssylvester,male,27298291,10/7/2015,Small,One Year
7433212,s7npaic,male,27303040,10/7/2015,Small,One Year
7378706,kaufmann42,male,27305415,10/7/2015,Small,One Year
11314778,Peyphour,male,27308533,1/26/2016,Small,One Year
11619080,sukidog,male,27317741,2/17/2016,Small,One Year
6988345,mdcoxmt,male,27317828,12/6/2015,Small,One Year
7041262,dansand,male,27320458,10/8/2015,Small,One Year
7329537,lessarderic,male,27322571,8/5/2016,Small,One Year
7716542,vijoin,male,27330010,10/28/2015,Small,One Year
7529965,sergei4e,male,27346875,10/8/2015,Small,One Year
6721473,ygversil,male,27346940,5/19/2016,Small,One Year
6994259,gowhri,female,27347262,10/31/2015,Small,One Year
9680640,owennw,male,27350243,10/13/2015,Small,One Year
7820561,Alexandre-Gadiou,male,27352461,10/8/2015,Small,One Year
9485740,Urfen,male,27352541,10/8/2015,Small,One Year
9782993,esmameral,female,27353132,10/8/2015,Small,One Year
7225978,geoff-winner,male,27360312,10/20/2015,Small,One Year
9705631,piwi93,male,27360470,10/14/2015,Small,One Year
7973884,MBeaulieu22,male,27364407,10/9/2015,Small,One Year
6642362,jahmann9,male,27364625,7/7/2016,Small,One Year
7819203,PABourdin,male,27364770,10/8/2015,Small,One Year
6616401,dmolesUC,male,27366238,10/8/2015,Small,One Year
6616401,dmolesUC,male,27366246,10/8/2015,Small,One Year
9792389,luisjariego,male,27369144,10/8/2015,Small,One Year
10182444,russCha,male,27369340,10/22/2015,Small,One Year
9700459,benc-uk,male,27382974,10/8/2015,Small,One Year
7578044,ikhakoo,male,27383167,10/19/2015,Small,One Year
10112731,vvillani,male,27390597,10/18/2015,Small,One Year
7858723,hcnode,male,27392250,10/9/2015,Small,One Year
8876887,techno-srinivas,male,27402290,10/28/2015,Small,One Year
10146869,AlbertoRicci,male,27403821,10/20/2015,Small,One Year
7493992,abelCoronado93,male,27404706,10/13/2015,Small,One Year
9745113,kibblegames,male,27412037,10/14/2015,Small,One Year
7856331,CamiloRuiiz,male,27416184,10/14/2015,Small,One Year
10024982,pbrazda,male,27416580,10/13/2015,Small,One Year
6969765,YvesHorsmans,male,27418335,5/12/2016,Small,One Year
18497766,sergeivl,male,27419155,6/23/2016,Small,One Year
8403137,josuhercearsuaga,female,27419611,10/13/2015,Small,One Year
8403137,josuhercearsuaga,female,27419622,10/13/2015,Small,One Year
8403137,josuhercearsuaga,female,27419628,10/13/2015,Small,One Year
7493664,xavierdidelot,male,27420373,10/13/2015,Small,One Year
9303431,jca4hq,male,27421182,10/13/2015,Small,One Year
7918140,mikegilroy,male,27421924,10/13/2015,Small,One Year
1115796,bdorfman-stripe,male,27422292,10/13/2015,Small,One Year
662341,pbomb,male,27422323,10/13/2015,Small,One Year
7843031,Tom-Dynamsoft,male,27422827,10/13/2015,Small,One Year
9730351,lukehottinger,male,27422968,10/13/2015,Small,One Year
9401752,Jacob45,male,27423543,10/14/2015,Small,One Year
6674160,calebatwood,male,27423668,10/14/2015,Small,One Year
7572095,ess2,male,27423867,10/14/2015,Small,One Year
6260077,hiqsol,male,27427358,10/14/2015,Small,One Year
7454363,Yacarreon93,male,27433807,4/16/2016,Small,One Year
9495560,sbesozzi,female,27435362,10/14/2015,Small,One Year
9495446,Johnrae,male,27435518,10/14/2015,Small,One Year
8059075,IsaacHardy,male,27437828,10/14/2015,Small,One Year
9705631,piwi93,male,27444055,10/14/2015,Small,One Year
7260538,amit-mhetre,male,27460809,1/18/2016,Small,One Year
6977744,yenbekbay,male,27461990,10/15/2015,Small,One Year
7875912,xaadim,male,27463610,10/15/2015,Small,One Year
6604839,raphaabrasil,male,27477594,10/15/2015,Small,One Year
9670526,alexandreannic,male,27479050,10/28/2015,Small,One Year
10061790,dominicjames,male,27479925,10/15/2015,Small,One Year
640469,ekulos,male,27481474,12/3/2016,Small,One Year
7243715,midoblgsm,male,27482715,10/15/2015,Small,One Year
7035160,zaraustra,male,27483388,10/15/2015,Small,One Year
7051435,PizzaPoindexter,male,27483899,10/15/2015,Small,One Year
7350401,amwfarid,male,27489933,10/15/2015,Small,One Year
6573833,DmitryIsupov,male,27491077,5/11/2016,Small,One Year
7357425,chuwilliamson,male,27493531,10/15/2015,Small,One Year
1115796,bdorfman-stripe,male,27495771,10/15/2015,Small,One Year
7935954,MarcioArakaki,male,27496751,11/27/2015,Small,One Year
8111933,EGWeeks,male,27499325,5/6/2016,Small,One Year
6847942,kevinburkeshyp,male,27499497,10/15/2015,Small,One Year
10020835,maqlan-ross,male,27501783,10/15/2015,Small,One Year
7667383,lchc,male,27506823,10/19/2015,Small,One Year
7320033,StephanieArgy,female,27510209,10/16/2015,Small,One Year
7505065,FriedrichSchneider,male,27512628,10/17/2015,Small,One Year
11556180,amandazheutlin,female,27514989,9/28/2016,Small,One Year
8522518,sschadwick,male,27521581,10/19/2015,Small,One Year
7495053,yurykozyrev,male,27529381,10/17/2015,Small,One Year
10263546,aaronroles,male,27534731,11/5/2015,Small,One Year
10084030,SefaSenol,male,27535600,10/16/2015,Small,One Year
7418764,stuartizon,male,27536451,10/16/2015,Small,One Year
9680640,owennw,male,27538047,10/23/2015,Small,One Year
7793480,mcolg,male,27540562,2/1/2016,Small,One Year
7876037,ddemoray,male,27544286,11/7/2016,Small,One Year
7876037,ddemoray,male,27544290,11/7/2016,Small,One Year
7876037,ddemoray,male,27544291,11/7/2016,Small,One Year
7876037,ddemoray,male,27544292,11/7/2016,Small,One Year
7876037,ddemoray,male,27544295,11/7/2016,Small,One Year
7876037,ddemoray,male,27545209,11/7/2016,Small,One Year
6953485,rclee,male,27553868,10/16/2015,Small,One Year
11851479,juniperchica,female,27553882,3/1/2016,Small,One Year
7602732,rsanchezPP,male,27555119,10/16/2015,Small,One Year
9068876,scotteggs,male,27555350,10/19/2015,Small,One Year
7164999,jcornella11,male,27557734,10/18/2015,Small,One Year
11859308,Iceztiq,male,27569790,3/1/2016,Small,One Year
7880677,matthewrsj,male,27574044,10/19/2015,Small,One Year
8038639,asclepiusgal,female,27574291,10/17/2015,Small,One Year
7996575,MuhammadMuzammilQadri,male,27575992,10/17/2015,Small,One Year
11089365,sagarkt,male,27576838,1/27/2016,Small,One Year
10089038,chaidas,male,27577172,10/17/2015,Small,One Year
7365877,fcarstens,female,27579470,10/17/2015,Small,One Year
31300574,abui-tr,male,27580281,9/30/2016,Small,One Year
6985626,gsb-eng,male,27580465,10/17/2015,Small,One Year
7304957,jeffw16,male,27583707,10/17/2015,Small,One Year
7293856,katekuehl,female,27585725,10/17/2015,Small,One Year
7714473,motamed,male,27586659,10/17/2015,Small,One Year
6902990,phatbat88,male,27586824,10/17/2015,Small,One Year
7293856,katekuehl,female,27587021,10/17/2015,Small,One Year
7608770,janeelke,female,27587640,10/17/2015,Small,One Year
10107596,rpasqualone,male,27590759,10/17/2015,Small,One Year
6959723,mkhuat,female,27601468,10/18/2015,Small,One Year
6959723,mkhuat,female,27603186,10/18/2015,Small,One Year
10917648,rastoh,male,27603293,6/22/2016,Small,One Year
10165877,avsmirnov567,male,27605522,10/21/2015,Small,One Year
7378339,MikhailDumchev,male,27606910,5/12/2016,Small,One Year
7069524,TPieciak,male,27608052,11/12/2015,Small,One Year
7177008,MacProDeveloper326,male,27615940,10/18/2015,Small,One Year
3075315,tnlin,male,27616966,11/14/2015,Small,One Year
7392044,danmarshall,male,27617417,10/18/2015,Small,One Year
10118919,PedroA406,male,27618429,10/18/2015,Small,One Year
3288397,Anjytka,female,27620085,10/18/2015,Small,One Year
7487182,jhylee,male,27624565,10/20/2015,Small,One Year
7487182,jhylee,male,27625091,10/18/2015,Small,One Year
7349888,vicrep,male,27626038,11/11/2015,Small,One Year
7392044,danmarshall,male,27628786,10/19/2015,Small,One Year
6783762,hedqvist,male,27630313,10/23/2015,Small,One Year
10248848,spkelle2,male,27632301,10/26/2015,Small,One Year
7225426,fthomasmorel,male,27636470,10/19/2015,Small,One Year
7247337,Punxnot,female,27641351,5/18/2016,Small,One Year
10129549,felipebertoldo,male,27643937,10/19/2015,Small,One Year
6885527,Seth-Karlo,male,27644595,10/19/2015,Small,One Year
7621772,btrowbridge,male,27648085,10/19/2015,Small,One Year
7904819,marlomajor,female,27648638,10/19/2015,Small,One Year
9726018,jstiltner,male,27648650,10/19/2015,Small,One Year
31364639,anderstheet,male,27651052,10/3/2016,Small,One Year
9305651,ccamus1,female,27651684,10/20/2015,Small,One Year
7104928,aluong-yammer,female,27657152,10/19/2015,Small,One Year
7415228,lmullen3,male,27657357,10/19/2015,Small,One Year
7876064,pb-cdunn,male,27658757,1/21/2016,Small,One Year
7918140,mikegilroy,male,27661395,10/19/2015,Small,One Year
10118926,martinlaws,male,27662504,10/19/2015,Small,One Year
7415228,lmullen3,male,27664201,10/19/2015,Small,One Year
6940972,tballmsft,male,27676201,10/20/2015,Middle,One Year
6961824,msprotz,male,27676201,10/20/2015,Middle,One Year
6359074,jonasmar,male,27680310,10/22/2015,Small,One Year
6969765,YvesHorsmans,male,27683067,5/12/2016,Small,One Year
7336261,gustavocovas,male,27687204,10/20/2015,Small,One Year
9068876,scotteggs,male,27688403,10/20/2015,Small,One Year
640469,ekulos,male,27689846,12/3/2016,Small,One Year
6921014,harkce,male,27690453,10/20/2015,Small,One Year
6594165,GeoffreyRockwell,male,27691142,2/16/2016,Small,One Year
7213334,tpayet,male,27691370,10/21/2015,Small,One Year
6650125,trown,male,27693249,10/20/2015,Small,One Year
9726018,jstiltner,male,27693369,10/20/2015,Small,One Year
296080,ethanmick,male,27697188,10/20/2015,Small,One Year
7767125,djf604,male,27697341,10/20/2015,Small,One Year
7767125,djf604,male,27697352,10/20/2015,Small,One Year
10154638,guigonzalez,male,27697856,10/20/2015,Small,One Year
10154735,LukasMMarinovic,male,27698001,10/20/2015,Small,One Year
7450932,mottet,male,27701144,10/21/2015,Small,One Year
10205340,matthewsucar,male,27706432,10/23/2015,Small,One Year
7047290,jimdial,male,27706490,10/29/2015,Small,One Year
10205340,matthewsucar,male,27706668,10/23/2015,Small,One Year
31112039,marcbonnici,male,27709173,9/30/2016,Small,One Year
4959532,fernandoluizjr,male,27709967,10/21/2015,Small,One Year
7048301,davebx,male,27709996,10/21/2015,Small,One Year
9068876,scotteggs,male,27710848,10/21/2015,Small,One Year
7640354,eugeneradionov,male,27712233,10/21/2015,Small,One Year
296080,ethanmick,male,27714010,10/21/2015,Small,One Year
10169831,rflorescu,male,27720435,10/21/2015,Small,One Year
7422987,ftuyama,male,27721350,10/21/2015,Small,One Year
8695188,pgilmorepf,male,27723028,10/21/2015,Small,One Year
6828394,nolds9,male,27723154,10/21/2015,Small,One Year
2790505,BrunoMCBraga,male,27729042,11/16/2016,Small,One Year
10169312,crymall,male,27729122,10/21/2015,Small,One Year
6828394,nolds9,male,27730861,11/21/2015,Small,One Year
640469,ekulos,male,27731453,12/3/2016,Small,One Year
6556672,AJPcodes,male,27733274,10/21/2015,Small,One Year
10177621,bogdanknez,male,27736018,10/22/2015,Small,One Year
11213485,ABrofferio,female,27744014,4/26/2016,Small,One Year
9700594,evalinns,female,27751042,10/22/2015,Small,One Year
7392384,cyp3rius,male,27759640,10/22/2015,Small,One Year
2335710,khalid-s,male,27775234,10/25/2015,Small,One Year
7856331,CamiloRuiiz,male,27780482,10/22/2015,Small,One Year
7918140,mikegilroy,male,27783677,10/22/2015,Small,One Year
6661645,jasminsuljic,female,27786038,1/15/2016,Small,One Year
8880698,keoughkath,female,27801850,10/23/2015,Small,One Year
441154,andrewlouis93,male,27808363,11/5/2015,Small,One Year
7510710,mromarreyes,male,27810928,10/23/2015,Small,One Year
6598595,tarundhiraj,male,27811353,10/23/2015,Small,One Year
7048301,davebx,male,27821745,11/6/2015,Small,One Year
640469,ekulos,male,27824480,12/3/2016,Small,One Year
640469,ekulos,male,27829146,12/3/2016,Small,One Year
6998702,joshuajharris,male,27841132,10/23/2015,Small,One Year
10065664,lizyuhas,female,27849424,10/23/2015,Small,One Year
10065664,lizyuhas,female,27850606,10/23/2015,Small,One Year
10177669,leosdibella,male,27853273,10/24/2015,Small,One Year
7546279,jaredthomas68,male,27855597,10/23/2015,Small,One Year
6959723,mkhuat,female,27870123,10/23/2015,Small,One Year
7172373,agolin95,male,27880935,10/24/2015,Small,One Year
7172373,agolin95,male,27906470,10/24/2015,Small,One Year
6615260,NathanLBCooper,male,27911697,10/24/2015,Small,One Year
7446139,waynecz,male,27922482,10/24/2015,Small,One Year
7126549,thomastu,male,27930305,10/24/2015,Small,One Year
6745054,jahow,male,27935229,11/26/2015,Small,One Year
7487182,jhylee,male,27947731,10/25/2015,Small,One Year
6623032,LouisRitchie,male,27951667,10/24/2015,Small,One Year
2809669,bigfatnoob,male,27968473,10/25/2015,Small,One Year
7186329,alperselen,male,27969183,10/27/2015,Small,One Year
6545007,GryphonEDM,male,27969698,10/25/2015,Small,One Year
6783280,vdogra,male,27975701,10/25/2015,Small,One Year
10232970,simonverret,male,27977442,10/25/2015,Small,One Year
6622404,ttshimiz,male,27979685,10/25/2016,Small,One Year
7972845,rsouzas,male,27981553,11/17/2015,Small,One Year
6750446,graphific,male,27986870,10/25/2015,Small,One Year
12019117,marwan-at-work,male,27988725,9/26/2016,Small,One Year
14048979,kek12e,female,27989323,6/13/2016,Small,One Year
7597453,mattpen,male,27991441,10/30/2015,Small,One Year
6705839,kytel0925,male,27995982,10/26/2015,Small,One Year
7770647,vadymmarkov,male,28002733,11/5/2015,Small,One Year
6845225,imranhakeem,male,28005975,10/26/2015,Small,One Year
9680662,maehr,male,28007093,10/26/2015,Small,One Year
7930391,marceloaugustodossantos,male,28007915,10/26/2015,Small,One Year
11702213,kgopala1989,male,28018912,3/28/2016,Small,One Year
10691820,seanc,male,28023682,3/26/2016,Small,One Year
10237238,annebyrne,female,28024936,11/2/2015,Small,One Year
10165698,PetrovPavel,male,28026265,10/27/2015,Small,One Year
6696378,Amm752,male,28028004,10/26/2015,Small,One Year
6696378,Amm752,male,28028092,10/26/2015,Small,One Year
10315331,colinstern,male,28029405,10/30/2015,Small,One Year
7875115,triguero,male,28029559,2/10/2016,Small,One Year
8559167,TeeBrysiewicz,male,28030571,10/26/2015,Small,One Year
10165698,PetrovPavel,male,28039162,10/27/2015,Small,One Year
9115933,ngAtesz,male,28045963,10/27/2015,Small,One Year
9115933,ngAtesz,male,28046194,10/27/2015,Small,One Year
9115933,ngAtesz,male,28046247,10/27/2015,Small,One Year
9115933,ngAtesz,male,28046451,10/27/2015,Small,One Year
9115933,ngAtesz,male,28046789,10/27/2015,Small,One Year
7965192,Jbarget,male,28049680,10/27/2015,Small,One Year
6893848,smorante,male,28050880,10/27/2015,Small,One Year
9115933,ngAtesz,male,28053156,10/28/2015,Small,One Year
8709135,jackcarlisle,male,28053489,10/27/2015,Small,One Year
